id,user1_stance1,user1_comment,user1_confidence,user1_time,annotator_id,user2_stance1,user2_comment,user2_confidence,user2_time,user2_annotator_id
1453838311013986333,pro,,4,16.679,user_14,irrelevant,,5.0,89.255,user_15
1454084173052977159,pro,saying that lack of vaccination in younger populations leads to more cases in those populations,3,75.632,user_1,irrelevant,,5.0,18.441,user_2
1454106657865281543,irrelevant,,5,27.044,user_15,pro,,3.0,35.598,user_13
1454364344532279296,irrelevant,,5,84.824,user_7,anti,,5.0,13.013,user_8
1454752842384826373,pro,,4,14.519,user_8,irrelevant,,5.0,11.105,user_7
1455931278348505093,irrelevant,The tweet talks about transmission risk but not about the user's vaccine stance.,5,66.151,user_4,irrelevant,"Who are ""players""? I'm not sure about the context",2.0,432.257,user_6
1456257031866781701,anti,,5,62.635,user_8,irrelevant,,5.0,183.321,user_7
1456682930563006467,irrelevant,,3,119.155,user_13,pro,,4.0,16.592,user_14
1456894791124275207,pro,,4,22.628,user_10,irrelevant,,5.0,7.932,user_11
1457853659899961352,hesitant,"very tricky, you understand it when you listen to video",5,98.966,user_15,irrelevant,,5.0,144.232,user_14
1459122592695173121,irrelevant,,4,42.643,user_9,anti,,4.0,15.815,user_8
1460372668201406466,irrelevant,,4,56.932,user_9,pro,,4.0,35.913,user_8
1460526550634352640,hesitant,,3,17.874,user_5,irrelevant,This tweet talks about political views,5.0,47.571,user_4
1460585330961092610,anti,,3,32.288,user_6,pro,,5.0,20.559,user_5
1460628457314942981,anti,potential sarcasm,3,28.467,user_5,pro,Sarcasm towards anti-vaxx,3.0,85.596,user_6
1461092696249061387,irrelevant,,4,26.246,user_17,pro,Twitter would be fresh out of conspiracies after this whole vaccine nonsense,4.0,85.959,user_16
1461326427471720450,pro,,5,23.785,user_13,irrelevant,,5.0,18.543,user_15
1461809662068772868,anti,Unclear stance,2,40.757,user_11,irrelevant,,4.0,20.708,user_12
1464291562276356107,anti,,4,79.575,user_8,irrelevant,"Seems to be stating events only, not very sure of tendency",2.0,28.597,user_9
1464297803409149955,anti,Very difficult - these are reported statistics without an opinion stance ,2,63.051,user_5,irrelevant,"This is just an informative tweet, not containing the user's vaccine stance.",5.0,87.182,user_4
1464931113349091329,anti,"heavily sarcastic, but anti vaccine",5,45.365,user_1,hesitant,,3.0,33.985,user_2
1464935150941360130,anti,"Suggests vaccination is futile, but not necessarily harmful",3,45.863,user_5,pro,,4.0,28.269,user_6
1464949245060861956,hesitant,,5,12.208,user_10,anti,not sure between anti and hesitant,2.0,149.673,user_12
1466040587967205381,irrelevant,,5,39.071,user_4,anti,"Link not in english, tweet not available (suspended account)",5.0,72.035,user_6
1466165740571144203,pro,Needs to be judged in context,3,103.346,user_9,anti,,5.0,12.943,user_8
1466183212003205132,irrelevant,,4,76.417,user_9,pro,,4.0,20.968,user_8
1466838770305708033,irrelevant,,4,57.935,user_9,anti,,5.0,21.576,user_7
1468957284722118665,irrelevant,,4,24.585,user_6,pro,we're all idiots,2.0,31.095,user_5
1469370988299128833,pro,,4,51.152,user_13,irrelevant,,5.0,28.539,user_14
1469406146981105666,anti,,2,61.36,user_13,hesitant,,5.0,19.04,user_15
1469413061614264330,pro,Potentially just warning that passports lead to false sense of security to throw all other restrictions away,2,38.278,user_5,irrelevant,"Irrelevant because the author is most probably pro-, so the topic is how vaccine passports are potentially dangerous",4.0,44.006,user_6
1469976397418582016,anti,,4,10.498,user_14,pro,,5.0,14.928,user_15
1470732510225178627,irrelevant,searching for justification on why to wear a mask and get vaccinated,2,31.446,user_5,anti,,5.0,24.49,user_6
1471227569823485953,anti,,5,45.923,user_8,irrelevant,Unable to glean opinion on vaccine as positive or negative,2.0,133.208,user_7
1472597645038342156,irrelevant,,5,2791.417,user_15,pro,,4.0,27.16,user_14
1472908095630237699,irrelevant,,4,217.197,user_12,anti,,5.0,44.681,user_11
1473241632036331521,irrelevant,,4,169.834,user_10,anti,,4.0,77.64,user_11
1476243929314074631,anti,,4,19.82,user_14,hesitant,,3.0,50.008,user_15
1476841557395316740,irrelevant,,4,47.938,user_13,pro,,4.0,15.033,user_14
1477726720669237251,pro,,4,9.249,user_8,irrelevant,"Seems to be stating events only, not very sure of tendency",2.0,60.21,user_9
1477779042384367616,pro,,5,22.689,user_8,irrelevant,not about vaccine it self,3.0,70.065,user_9
1477967659757187076,irrelevant,,5,184.054,user_9,anti,Conflicting tweets from string of interactions,2.0,50.355,user_7
1478115554997293057,anti,,4,42.33,user_11,hesitant,,5.0,51.565,user_10
1478309472934129664,hesitant,,4,52.82,user_17,irrelevant,,5.0,56.849,user_16
1478366687971799040,hesitant,"vertigo was a reported side effect of the vaccine, so this tweet may be talking about their own experience or the potential experience after the news broke about it.",3,126.091,user_7,irrelevant,,4.0,15.592,user_8
1478375488666099714,anti,,5,32.439,user_4,pro,,5.0,262.869,user_6
1478497880734326785,irrelevant,"i think this is jamaican patois, not english.",5,55.347,user_8,pro,,4.0,31.356,user_9
1479529654340014087,irrelevant,,3,22.52,user_2,anti,,3.0,17.701,user_1
1480182062170656768,anti,,4,24.019,user_8,pro,It's pro-vaccine but talking about a specific issue in their distribution,3.0,63.053,user_7
1480187634936918019,irrelevant,seems neutral,3,17.751,user_8,pro,,4.0,16.304,user_9
1481769191460024323,anti,,3,39.742,user_14,irrelevant,,5.0,31.761,user_15
1481983668205797378,pro,,3,21.402,user_13,anti,,3.0,75.499,user_14
1483392657913434118,pro,,5,52.114,user_14,irrelevant,,5.0,84.226,user_15
1483488790773739520,pro,,4,10.553,user_5,hesitant,,3.0,18.744,user_6
1483727676204634115,hesitant,,5,26.776,user_15,irrelevant,,2.0,59.631,user_13
1483803519916331008,pro,,5,56.868,user_12,irrelevant,unclear if serious or joke,3.0,49.916,user_11
1484621334831415303,anti,,4,22.048,user_11,irrelevant,,4.0,414.767,user_12
1484641581772718082,anti,,2,18.9,user_5,hesitant,,4.0,36.527,user_4
1485705113939369992,anti,,5,11.103,user_4,irrelevant,,3.0,48.711,user_6
1486025932624302096,hesitant,,5,13.717,user_15,pro,,5.0,36.659,user_14
1487094181491261447,irrelevant,not sure if it is sarcasm,2,51.479,user_12,irrelevant,,5.0,7.266,user_10
1488265953884270593,anti,,4,5.716,user_8,irrelevant,,5.0,15.174,user_7
1488874004727447562,hesitant,,5,14.045,user_15,anti,,4.0,20.913,user_14
1488903710294093824,irrelevant,,5,48.449,user_10,anti,,4.0,10.25,user_11
1488922345502916612,anti,,5,47.515,user_13,pro,,5.0,38.803,user_15
1489620511801978880,irrelevant,,2,33.947,user_2,hesitant,anti government,4.0,38.997,user_1
1489694463589064705,irrelevant,No context provided to determine the user's vaccine stance.,5,31.183,user_4,irrelevant,Unclear context,2.0,45.446,user_6
1490052455412879362,anti,,4,11.233,user_8,hesitant,,4.0,22.258,user_9
1490102299544281088,irrelevant,,5,70.253,user_10,anti,,4.0,74.343,user_12
1490431115517063168,pro,,3,43.09,user_15,irrelevant,,5.0,48.784,user_14
1490458318879395841,irrelevant,,4,38.429,user_9,anti,not descriptive enough but sounds like it's referring to bad effects of vaccine,2.0,36.268,user_7
1491045037601443842,anti,the news article is pro but I believe the tweet itself is anti,3,48.77,user_14,irrelevant,,3.0,85.482,user_13
1491777981542510593,pro,,5,22.718,user_4,pro,"Suggests colleagues died because there was no vaccine, which means a vaccine is a positive development",2.0,78.424,user_5
1492135494100127747,irrelevant,,4,9.22,user_14,anti,,3.0,25.982,user_13
1493199354164744196,irrelevant,,2,27.309,user_13,pro,,5.0,24.684,user_15
1493237317175283712,pro,,5,13.974,user_2,irrelevant,,4.0,32.182,user_1
1493270207800004611,irrelevant,,2,29.83,user_5,irrelevant,,5.0,10.886,user_4
1493543433088217090,irrelevant,,5,50.087,user_4,anti,,4.0,32.948,user_6
1495755305271054346,anti,,5,36.612,user_6,hesitant,The user would like to know the ingredients in the vaccine.,4.0,33.333,user_4
1496466040506798084,pro,"Suggests ""vaccine hesitant"" is a politically correct term for people anti-vaxx which the user does not approve of",2,46.018,user_5,hesitant,,2.0,23.959,user_4
1496562458143645699,irrelevant,,5,15.55,user_10,anti,,4.0,271.127,user_12
1497256781596213255,irrelevant,,2,32.816,user_5,anti,Link argues that we are past vaccinations and masks being required.,4.0,253.39,user_4
1497622283942338574,irrelevant,,3,19.438,user_2,anti,,4.0,7.634,user_1
1403380799408324608,pro,,3,23.831,user_1,,,,,
1459975498692501513,irrelevant,"not explicit, but can be implied that it's negative",2,24.331,user_1,,,,,
1426936011242840068,anti,,5,5.917,user_1,,,,,
1430975149508005897,irrelevant,,5,7.082,user_1,,,,,
1447836557650636801,pro,spreading the news that children can be vaccinated,3,25.451,user_1,,,,,
1466887767397437440,hesitant,,4,8.484,user_1,,,,,
1420367123939958794,irrelevant,"Telling someone not be scared of covid, but not necessarily telling them not to get the vaccine",3,86.12,user_1,,,,,
1421462999873867779,pro,,5,6.148,user_1,,,,,
1380583173386567685,pro,excited about getting vaccine,4,10.833,user_1,,,,,
1392547593469693955,anti,,4,6.933,user_1,,,,,
1420108904172855300,pro,,4,10.032,user_1,,,,,
1356628674594889729,irrelevant,link not loading,5,57.798,user_1,,,,,
1405911228480835588,irrelevant,,5,12.964,user_1,,,,,
1488911508222398469,hesitant,distrust of vaccine passes,3,17.066,user_1,,,,,
1445084173836996620,pro,,4,30.5,user_1,,,,,
1346139465996259333,anti,,5,7.595,user_1,,,,,
1411683607945506818,anti,,5,13.601,user_1,,,,,
1461422206588645376,irrelevant,tweet more about abortion than vaccines,5,22.298,user_1,,,,,
1352656582081916930,pro,,4,29.48,user_1,,,,,
1447987411712098305,hesitant,,4,13.133,user_1,,,,,
1434506084769800192,irrelevant,from the tweet can't tell if the person is pro or anti vaccine,5,27.95,user_1,,,,,
1369700031226277888,hesitant,hesitant as they think people will die from both,3,35.33,user_1,,,,,
1415392053404606464,anti,,4,10.598,user_1,,,,,
1458847968728072194,pro,links to information on vaccine effectiveness,4,24.933,user_1,,,,,
1455200651861020672,anti,"implying no international leader has been vaccinated, therefore conspiracy",3,33.417,user_1,,,,,
1364261108681486337,pro,,3,23.365,user_1,,,,,
1370431645627584515,anti,,2,21.017,user_1,,,,,
1336380850892627969,hesitant,person is hesitant to get vaccine because of fear of needles,3,23.098,user_1,,,,,
1448074251223851008,anti,,5,8.198,user_1,,,,,
1372684541987536901,pro,,5,11.365,user_1,,,,,
1361988636565266432,irrelevant,,5,10.801,user_1,,,,,
1429446006391853069,hesitant,"distrust of vaccine passes, not explicitly vaccines",4,33.549,user_1,,,,,
1375525282946375686,hesitant,,4,24.034,user_1,,,,,
1420425490347798531,irrelevant,,4,13.864,user_1,,,,,
1439966822355324928,irrelevant,,5,6.301,user_1,,,,,
1348031949542215681,anti,"implying that the side effects are the main effect, so pharmaceutical companies are dangerous",4,37.998,user_1,,,,,
1372289951459643394,anti,,3,10.629,user_1,,,,,
1377010750493925378,irrelevant,"against government, not against vaccine",3,32.231,user_1,,,,,
1489905739548270601,anti,I think they are saying that most vaccine 'conspiracy' theories are real,3,88.134,user_1,,,,,
1472981265779335172,pro,,5,6.666,user_1,,,,,
1475790025614897154,hesitant,"sceptical of government, but not overtly anti-vaxx",2,54.399,user_1,,,,,
1421822723802771464,irrelevant,hard to work out vaccine stance,4,26.366,user_1,,,,,
1362031688814108673,pro,,4,5.365,user_1,,,,,
1452599077976354817,anti,,5,14.817,user_1,,,,,
1337379811120082945,anti,,5,6.115,user_1,,,,,
1417832271663534084,anti,,5,8.098,user_1,,,,,
1390770961839009798,hesitant,,4,11.267,user_1,,,,,
1369675092200931332,pro,,4,20.449,user_1,,,,,
1365358187709222912,irrelevant,,5,31.848,user_1,,,,,
1413478608149127169,anti,,4,9.667,user_1,,,,,
1482297292770410497,irrelevant,,5,15.981,user_1,,,,,
1480624137555042304,anti,downplaying effects of the vaccine,4,15.133,user_1,,,,,
1400143683219902466,anti,,5,7.815,user_1,,,,,
1362864676791611393,pro,,5,8.265,user_1,,,,,
1410907030106173441,irrelevant,,5,24.317,user_1,,,,,
1358497896635768832,anti,,4,9.266,user_1,,,,,
1435612473852416001,anti,implying the vaccine affects your genes somehow,4,43.764,user_1,,,,,
1457819846821961731,anti,,4,8.383,user_1,,,,,
1490350773825376258,pro,,5,11.849,user_1,,,,,
1430953675480915972,irrelevant,talking about health policy not pro/against vaccines,4,27.214,user_1,,,,,
1446185395268591626,pro,,5,9.432,user_1,,,,,
1422931611687874565,anti,,4,6.684,user_1,,,,,
1473799120586481664,pro,,4,12.166,user_1,,,,,
1378805909707661312,anti,,4,7.832,user_1,,,,,
1338532163684327424,anti,big pharma and therefore vaccines are bad for people,5,18.949,user_1,,,,,
1443258634998321155,pro,,4,16.149,user_1,,,,,
1459227583996907531,anti,"more anti vaccine pass, than anti vaccine",2,31.749,user_1,,,,,
1447474404011675649,pro,,4,17.233,user_1,,,,,
1391080567832137732,irrelevant,,5,8.817,user_1,,,,,
1420424562093617154,pro,,4,18.751,user_1,,,,,
1469349284822847496,anti,,5,9.415,user_1,,,,,
1458070842190012419,pro,,4,12.133,user_1,,,,,
1489227321848602624,irrelevant,,5,15.298,user_1,,,,,
1393716380994838529,irrelevant,talking about other infection control measures,2,38.382,user_1,,,,,
1390045543938756608,pro,"saying vaccine is good, but also downplaying it's effects",3,24.281,user_1,,,,,
1489894739721740289,pro,"pro vaccine, anti vaccine mandate",3,18.549,user_1,,,,,
1470485650965250054,anti,,4,20.332,user_1,,,,,
1350881255538126849,irrelevant,,5,9.915,user_1,,,,,
1403453268039278596,pro,,4,16.852,user_1,,,,,
1377309546314616836,hesitant,,3,14.774,user_1,,,,,
1443955844270407683,anti,,4,9.049,user_1,,,,,
1473321477785235463,anti,,5,8.431,user_1,,,,,
1389526982128402436,irrelevant,,4,16.834,user_1,,,,,
1338606837185306630,pro,,2,38.816,user_1,,,,,
1396899051229097989,pro,,3,46.329,user_1,,,,,
1437065136284520448,pro,emoji implies that is a bad thing not to have vaccine mandates,5,23.869,user_1,,,,,
1424424700223135754,anti,,4,49.616,user_1,,,,,
1489243077336342528,anti,,5,15.65,user_1,,,,,
1334121629568393218,irrelevant,tweet not available,5,15.847,user_1,,,,,
1395656983911436288,irrelevant,,4,22.8,user_1,,,,,
1437190567012749314,anti,,4,24.015,user_1,,,,,
1389004779255484425,pro,,5,8.367,user_1,,,,,
1351493183872577538,pro,external url not in english,4,29.633,user_1,,,,,
1372872976601858051,irrelevant,,5,14.866,user_1,,,,,
1417964043726360578,pro,"expressing desire for a vaccine, but may discourage others from getting another",4,37.783,user_1,,,,,
1450777747236835332,anti,,5,8.8,user_1,,,,,
1365706876965519360,pro,,5,11.266,user_1,,,,,
1484166875089154057,pro,,3,40.348,user_1,,,,,
1428092406591676418,pro,,4,15.915,user_1,,,,,
1440070869208817667,anti,saying that vaccines can kill,3,28.068,user_1,,,,,
1349449574952300546,pro,,4,17.883,user_1,,,,,
1462810858954895364,pro,,4,10.966,user_1,,,,,
1371123516888743939,pro,,4,15.3,user_1,,,,,
1410287867943788546,irrelevant,"variant may escape vaccine may be fact, but may also put people off getting the vaccine",3,58.223,user_1,,,,,
1343167900996100096,irrelevant,,5,6.979,user_1,,,,,
1478148090569887746,pro,hard to work out stance,1,28.501,user_1,,,,,
1392184279350726656,pro,,5,9.555,user_1,,,,,
1436748504471412742,pro,saying anti vaxxers are mentally ill,4,19.116,user_1,,,,,
1370486068697571331,irrelevant,link not available,5,15.532,user_1,,,,,
1374690177583562754,pro,,3,38.433,user_1,,,,,
1372528841000951810,pro,,4,13.933,user_1,,,,,
1478492993153863683,pro,,5,11.164,user_1,,,,,
1491803076335792136,anti,probably saying that child vaccines are bad,2,28.531,user_1,,,,,
1354469250870562824,anti,"hard to tell whether pro or anti, depends who the president was when tweeted",2,44.318,user_1,,,,,
1451976059948261380,anti,,4,13.732,user_1,,,,,
1334946512263147525,pro,,4,11.213,user_1,,,,,
1436085842603388937,anti,,2,17.365,user_1,,,,,
1493505044255318017,irrelevant,,5,13.0,user_1,,,,,
1473637004382547972,anti,implies that taking vaccine for other peoples health isn't necessary,3,25.567,user_1,,,,,
1496998255414099974,irrelevant,talking about smallpox vaccine,5,14.016,user_1,,,,,
1465756919109500933,anti,,4,7.899,user_1,,,,,
1336621270926991361,pro,sounds like they are saying lucky they can get the vaccine,3,100.35,user_1,,,,,
1372687038277939203,anti,,4,10.918,user_1,,,,,
1422543107321602050,irrelevant,"talks about getting the vaccine, but tweet is more about not wanting to pay for someone else to get it",4,52.162,user_1,,,,,
1423692030782361606,anti,,4,8.631,user_1,,,,,
1372615185958060036,anti,,4,11.732,user_1,,,,,
1365586033908338689,irrelevant,,5,11.753,user_1,,,,,
1486784945582489605,anti,,5,16.582,user_1,,,,,
1488275809995755520,hesitant,,4,13.533,user_1,,,,,
1432645903278657536,pro,,5,9.216,user_1,,,,,
1398204216678756352,anti,'better than vaccine church' implies vaccines are bad,2,48.999,user_1,,,,,
1334957599427584001,pro,,5,7.332,user_1,,,,,
1392422647380643847,irrelevant,,5,14.098,user_1,,,,,
1413626109606830083,anti,,5,14.752,user_1,,,,,
1421170220425691139,irrelevant,talking about variants and other vaccines,5,22.6,user_1,,,,,
1487432666383269889,irrelevant,link does not work in the uk,4,30.621,user_1,,,,,
1391116595028643842,pro,,4,18.05,user_1,,,,,
1417927777710493700,irrelevant,,4,23.366,user_1,,,,,
1389586863996895233,pro,,4,35.049,user_1,,,,,
1446113947711520786,anti,,4,13.317,user_1,,,,,
1366047346073636866,irrelevant,,5,14.899,user_1,,,,,
1489690431910825985,pro,,4,24.134,user_1,,,,,
1344682469409386497,irrelevant,"don't mention that vaccines in the tweet, only in hashtags",4,19.999,user_1,,,,,
1415688463018455048,irrelevant,,5,12.082,user_1,,,,,
1431300904842637314,pro,implies that mandatory vaccines is the best way,4,21.646,user_1,,,,,
1341103278432673797,pro,,3,12.35,user_1,,,,,
1458442813914365952,irrelevant,,5,33.815,user_1,,,,,
1380266803222343680,pro,,2,17.032,user_1,,,,,
1438850261229867016,anti,,4,7.134,user_1,,,,,
1357025858771378180,irrelevant,,5,24.265,user_1,,,,,
1461037316567404548,anti,,4,9.801,user_1,,,,,
1486751354530021382,anti,implying that the virus and vaccine are a plot towards a bunch of right wing conspiracy theories,4,33.249,user_1,,,,,
1422602363257327621,anti,,4,11.366,user_1,,,,,
1466071125507538945,irrelevant,,5,7.517,user_1,,,,,
1393188981882359809,pro,,2,33.767,user_1,,,,,
1382739993924354051,irrelevant,,5,9.949,user_1,,,,,
1483898092403724288,anti,,3,16.632,user_1,,,,,
1346603831421849600,pro,saying that not having enough doses for everyone is bad,4,22.232,user_1,,,,,
1416434104216731648,irrelevant,,5,12.365,user_1,,,,,
1373993396713484290,irrelevant,,5,11.231,user_1,,,,,
1430260738409566215,anti,,5,23.804,user_2,,,,,
1398777787826253826,hesitant,,4,12.573,user_2,,,,,
1463548119266775047,anti,,5,21.412,user_2,,,,,
1358792325317742600,pro,,5,11.274,user_2,,,,,
1336646874888024068,anti,,5,13.217,user_2,,,,,
1450520424584925189,hesitant,,3,26.545,user_2,,,,,
1456366089214967830,irrelevant,,5,15.584,user_2,,,,,
1409176080423006209,irrelevant,,5,23.265,user_2,,,,,
1465673090696949773,anti,,5,18.939,user_2,,,,,
1393906563123867649,irrelevant,,5,17.221,user_2,,,,,
1428492887281569799,pro,,5,10.741,user_2,,,,,
1446416200481886208,hesitant,,5,13.335,user_2,,,,,
1398365737497022465,irrelevant,,5,19.18,user_2,,,,,
1481180660496695302,irrelevant,,5,7.353,user_2,,,,,
1406528006634549251,irrelevant,,5,18.411,user_2,,,,,
1488917907757101059,irrelevant,,5,30.379,user_2,,,,,
1494708731598286853,hesitant,,5,14.891,user_2,,,,,
1336998545308598273,irrelevant,,3,41.038,user_2,,,,,
1464616600775106569,anti,,5,13.6,user_2,,,,,
1444707593234964483,irrelevant,,5,27.765,user_2,,,,,
1362029868117032966,irrelevant,,3,13.787,user_2,,,,,
1389936147359436802,hesitant,,5,15.11,user_2,,,,,
1379424222020165636,hesitant,,4,16.963,user_2,,,,,
1470664865220022272,irrelevant,,5,9.937,user_2,,,,,
1492096521906626560,hesitant,,3,24.727,user_2,,,,,
1376229049035587586,anti,,5,14.38,user_2,,,,,
1438541383199952897,hesitant,,3,19.328,user_2,,,,,
1430210114728964101,irrelevant,,5,26.957,user_2,,,,,
1389226393913880577,pro,,5,11.148,user_2,,,,,
1464633355731931140,hesitant,,5,8.674,user_2,,,,,
1413577071692034048,irrelevant,,5,40.33,user_2,,,,,
1465823397951295491,irrelevant,,5,30.035,user_2,,,,,
1406348886386429952,pro,,5,45.592,user_2,,,,,
1376940447797497858,irrelevant,,5,13.316,user_2,,,,,
1452994364049960965,irrelevant,,3,24.498,user_2,,,,,
1339710461428822016,pro,,5,13.578,user_2,,,,,
1375162253670969345,irrelevant,,5,14.987,user_2,,,,,
1491153376863985664,irrelevant,,3,18.371,user_2,,,,,
1497949337132929027,anti,,5,16.066,user_2,,,,,
1459534919936495622,hesitant,,5,14.427,user_2,,,,,
1388190264796192770,irrelevant,,5,10.998,user_2,,,,,
1338951050351534082,irrelevant,,5,11.949,user_2,,,,,
1380983780119207940,anti,,5,11.16,user_2,,,,,
1356307123852947459,irrelevant,,5,10.677,user_2,,,,,
1442601994749763586,pro,,5,52.296,user_2,,,,,
1398020259874062348,anti,,2,17.524,user_2,,,,,
1480260894621941764,pro,,5,39.198,user_2,,,,,
1460381760441798659,anti,,5,19.783,user_2,,,,,
1439696373885149188,hesitant,,4,19.296,user_2,,,,,
1421838300483031040,pro,,5,17.396,user_2,,,,,
1394063375055740929,irrelevant,Unsure about this one ,3,17.881,user_2,,,,,
1461350844742262788,irrelevant,,5,62.172,user_2,,,,,
1455168291924742148,irrelevant,,5,13.464,user_2,,,,,
1390302865604894720,irrelevant,,5,13.373,user_2,,,,,
1350052786810052609,pro,,5,22.038,user_2,,,,,
1473648898027700230,pro,,5,15.772,user_2,,,,,
1374745341065629701,irrelevant,,5,18.677,user_2,,,,,
1408829895535251459,pro,,5,23.723,user_2,,,,,
1420004939590365184,irrelevant,,5,10.082,user_2,,,,,
1374457314095239170,irrelevant,,5,11.746,user_2,,,,,
1426608431432146947,anti,,5,14.413,user_2,,,,,
1494622566379520004,pro,,5,16.176,user_2,,,,,
1406199779797966852,irrelevant,,5,8.108,user_2,,,,,
1419221590634549250,pro,,5,33.659,user_2,,,,,
1444812706746404867,hesitant,,5,12.171,user_2,,,,,
1459162899184824322,anti,Unsure about this one,2,52.702,user_2,,,,,
1419579993009520641,irrelevant,,5,15.677,user_2,,,,,
1423712400566415364,hesitant,,4,10.634,user_2,,,,,
1487499412154699776,pro,,5,9.698,user_2,,,,,
1453489307520471043,pro,Propaganda,5,56.335,user_2,,,,,
1427948550172942338,hesitant,,3,20.699,user_2,,,,,
1447652566070870022,irrelevant,,3,37.078,user_2,,,,,
1441156736061087746,irrelevant,,5,10.733,user_2,,,,,
1444381582823993346,irrelevant,,3,19.462,user_2,,,,,
1437432389651869697,anti,,5,11.355,user_2,,,,,
1444789382725185541,pro,,5,23.318,user_2,,,,,
1471954728930189318,hesitant,,5,50.072,user_2,,,,,
1393158603020939266,hesitant,,3,13.674,user_2,,,,,
1454815428581150725,irrelevant,Unsure,3,17.851,user_2,,,,,
1351530973695864836,anti,,5,16.514,user_2,,,,,
1415716109232263169,pro,,5,17.572,user_2,,,,,
1372994834580045828,hesitant,,5,10.791,user_2,,,,,
1383831461258698755,pro,,5,52.283,user_2,,,,,
1417269726904991744,anti,,5,17.546,user_2,,,,,
1424696280362651650,irrelevant,Different language. ,5,19.353,user_2,,,,,
1480213563499323398,irrelevant,,5,7.336,user_2,,,,,
1430458943973863428,pro,,5,22.645,user_2,,,,,
1405239736415842305,anti,,5,8.341,user_2,,,,,
1441914103648460802,anti,,5,18.921,user_2,,,,,
1450920831341654022,pro,,5,14.397,user_2,,,,,
1446442731325345820,pro,,5,9.296,user_2,,,,,
1482107529865924623,pro,,5,28.832,user_2,,,,,
1485970347744763912,anti,,5,9.361,user_2,,,,,
1483470316462649345,anti,,5,15.792,user_2,,,,,
1446237687732637698,irrelevant,,3,15.365,user_2,,,,,
1406327510044979204,hesitant,,4,22.956,user_2,,,,,
1480166168115793924,irrelevant,,5,6.734,user_2,,,,,
1391349114126876675,hesitant,,4,14.176,user_2,,,,,
1381241097284894720,pro,,5,50.995,user_2,,,,,
1430554431473467396,irrelevant,,5,18.485,user_2,,,,,
1391512406203846658,pro,,5,19.644,user_2,,,,,
1446080449315581952,anti,,5,16.406,user_2,,,,,
1478788579484745733,pro,,5,28.335,user_2,,,,,
1446479817990307840,pro,,5,20.28,user_2,,,,,
1376670838850781192,pro,,5,10.755,user_2,,,,,
1459577826844282887,anti,,5,21.295,user_2,,,,,
1455905425539407879,anti,,5,28.104,user_2,,,,,
1431374811255787522,hesitant,,4,19.111,user_2,,,,,
1493704019541377025,irrelevant,,5,39.086,user_2,,,,,
1381949502010064898,irrelevant,,5,7.833,user_2,,,,,
1377667864493195269,anti,,5,15.22,user_2,,,,,
1494279552700403713,hesitant,,5,13.295,user_2,,,,,
1465064856802009093,pro,,5,23.171,user_2,,,,,
1435978773061517313,anti,,5,8.904,user_2,,,,,
1465702702239735823,irrelevant,,5,8.06,user_2,,,,,
1491890885109428228,irrelevant,,5,18.511,user_2,,,,,
1448414815337205761,hesitant,,3,18.916,user_2,,,,,
1463909034055114770,pro,,5,14.618,user_2,,,,,
1379821344968282113,hesitant,,4,11.624,user_2,,,,,
1493195367541788675,anti,,5,11.847,user_2,,,,,
1349825340915544064,hesitant,,5,20.255,user_2,,,,,
1418353642487357445,anti,,4,12.73,user_2,,,,,
1406757178657198082,anti,,5,12.508,user_2,,,,,
1376127571654537217,irrelevant,,5,17.1,user_2,,,,,
1352891104648192006,pro,,3,36.625,user_2,,,,,
1373283168875347969,irrelevant,,5,15.524,user_2,,,,,
1390746225356402688,anti,,3,13.657,user_2,,,,,
1408047226652352514,pro,,5,17.973,user_2,,,,,
1383481733832531972,irrelevant,,5,11.524,user_2,,,,,
1479855563643101185,irrelevant,,5,19.357,user_2,,,,,
1338884993301557248,pro,,5,19.347,user_2,,,,,
1459874688092487680,hesitant,,5,21.487,user_2,,,,,
1340790251409862656,pro,,5,7.122,user_2,,,,,
1342119660129550338,irrelevant,,5,6.133,user_2,,,,,
1338546792254738432,pro,,5,6.426,user_2,,,,,
1428308468994297860,hesitant,,5,10.037,user_2,,,,,
1371796698327089154,irrelevant,,5,14.924,user_2,,,,,
1389333286707621888,hesitant,,4,15.557,user_2,,,,,
1338219452865908741,hesitant,,5,16.691,user_2,,,,,
1445369086461026305,pro,,5,12.101,user_2,,,,,
1385613009633095683,hesitant,,3,16.377,user_2,,,,,
1429543584626352128,pro,,5,9.161,user_2,,,,,
1445500482106150912,hesitant,,5,10.259,user_2,,,,,
1455117070614544387,irrelevant,Link not working,5,25.676,user_2,,,,,
1436103600443437059,pro,,5,32.888,user_2,,,,,
1389960398095458305,irrelevant,,5,15.086,user_2,,,,,
1341424506913452032,hesitant,,5,8.79,user_2,,,,,
1430503049282428933,irrelevant,,5,59.145,user_2,,,,,
1438574748250804228,irrelevant,,5,23.961,user_2,,,,,
1439326644649566208,anti,,5,18.998,user_2,,,,,
1485995629105004549,hesitant,,3,61.33,user_2,,,,,
1437761461334511617,hesitant,,4,22.975,user_2,,,,,
1344594432251854849,hesitant,,3,18.148,user_2,,,,,
1452715186360573952,anti,,5,17.95,user_2,,,,,
1474771332004921346,irrelevant,,5,15.278,user_2,,,,,
1430475889008054275,anti,,5,12.743,user_2,,,,,
1450095894041436171,irrelevant,,5,14.14,user_2,,,,,
1476535959525068802,pro,,5,11.622,user_2,,,,,
